TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca
Ses Salines,Ses Salines,07059,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,74.08,Valor normal,Valor normal,A,,,,
Ses Salines,Ses Salines,07059,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,74.97,Valor normal,Valor normal,A,,,,
Ses Salines,Ses Salines,07059,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,70.14,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,75.46,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,77.38,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,79.29,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,82.60,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,82.93,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,79.93,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,82.56,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,76.38,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,78.85,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,76.73,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,84.48,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,84.37,Valor normal,Valor normal,A,,,,
Alaior,Alaior,07002,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,71.52,Valor normal,Valor normal,A,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,79.03,Valor normal,Valor normal,A,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,72.80,Valor normal,Valor normal,A,,,,
Maó,Maó,07032,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Maó,Maó,07032,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Maó,Maó,07032,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Lluís,Sant Lluís,07052,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,80.42,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,73.02,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,83.50,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,77.07,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,81.37,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,88.37,Valor normal,Valor normal,A,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,71.78,Valor normal,Valor normal,A,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,74.67,Valor normal,Valor normal,A,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,78.61,Valor normal,Valor normal,A,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,71.03,Valor normal,Valor normal,A,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,82.79,Valor normal,Valor normal,A,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,82.99,Valor normal,Valor normal,A,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,65.86,Valor normal,Valor normal,A,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,68.15,Valor normal,Valor normal,A,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,69.44,Valor normal,Valor normal,A,,,,
Formentera,Formentera,07024,09/2010,09/2010,2010-M09,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,59.66,Valor normal,Valor normal,A,,,,
Formentera,Formentera,07024,09/2010,09/2010,2010-M09,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,63.28,Valor normal,Valor normal,A,,,,
Formentera,Formentera,07024,09/2010,09/2010,2010-M09,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,70.68,Valor normal,Valor normal,A,,,,
Alcúdia,Alcúdia,07003,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,95.05,Valor normal,Valor normal,A,,,,
Alcúdia,Alcúdia,07003,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,93.57,Valor normal,Valor normal,A,,,,
Alcúdia,Alcúdia,07003,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,89.77,Valor normal,Valor normal,A,,,,
Andratx,Andratx,07005,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,96.26,Valor normal,Valor normal,A,,,,
Andratx,Andratx,07005,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,87.14,Valor normal,Valor normal,A,,,,
Andratx,Andratx,07005,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,88.83,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,88.83,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,86.14,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,88.58,Valor normal,Valor normal,A,,,,
Capdepera,Capdepera,07014,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,90.41,Valor normal,Valor normal,A,,,,
Capdepera,Capdepera,07014,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,94.23,Valor normal,Valor normal,A,,,,
Capdepera,Capdepera,07014,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,90.29,Valor normal,Valor normal,A,,,,
Felanitx,Felanitx,07022,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,74.11,Valor normal,Valor normal,A,,,,
Llucmajor,Llucmajor,07031,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,80.16,Valor normal,Valor normal,A,,,,
Llucmajor,Llucmajor,07031,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,83.58,Valor normal,Valor normal,A,,,,
Manacor,Manacor,07033,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,81.57,Valor normal,Valor normal,A,,,,
Manacor,Manacor,07033,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,77.02,Valor normal,Valor normal,A,,,,
Manacor,Manacor,07033,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,84.79,Valor normal,Valor normal,A,,,,
Muro,Muro,07039,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,94.57,Valor normal,Valor normal,A,,,,
Muro,Muro,07039,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,96.99,Valor normal,Valor normal,A,,,,
Muro,Muro,07039,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,93.61,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,83.58,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,84.33,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,85.11,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,82.76,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,74.47,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,78.26,Valor normal,Valor normal,A,,,,
Ses Salines,Ses Salines,07059,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,94.18,Valor normal,Valor normal,A,,,,
Ses Salines,Ses Salines,07059,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,85.86,Valor normal,Valor normal,A,,,,
Ses Salines,Ses Salines,07059,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,94.72,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,93.60,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,86.69,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,94.11,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,94.50,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,93.90,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,93.82,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,92.10,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,91.41,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,92.73,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,92.43,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,94.10,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,97.51,Valor normal,Valor normal,A,,,,
Alaior,Alaior,07002,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,08/2010,08/2010,2010-M08,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,08/2010,08/2010,2010-M08,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,91.87,Valor normal,Valor normal,A,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,08/2010,08/2010,2010-M08,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,95.90,Valor normal,Valor normal,A,,,,
